-0.479608,0.278849,0.409074,-0.724818,0.255210,-0.413671,-0.177013,0.431878,0.363903,-0.405716,
-0.010245,-0.455808,-0.267833,-0.769501,-0.850132,-0.007470,-0.096287,-0.117602,0.375509,0.604412,
-0.400333,0.680640,0.974424,-0.536937,-0.441992,0.210007,-0.305836,-0.013693,-0.768392,0.211278,
-0.932776,-0.098863,-0.854781,0.948905,0.012647,-0.627652,0.045457,-0.565453,0.104353,0.408873,
-0.438789,0.348790,-0.667284,0.966154,-0.592341,-0.668130,0.195992,0.663275,0.251931,-0.992586,
0.315264,-0.729550,0.428809,0.799009,0.178849,0.984322,0.936084,-0.153794,-0.906594,-0.150192,
-0.555937,-0.666350,0.656469,-0.658499,0.360658,-0.455593,-0.905828,0.764349,-0.804390,0.108310,
0.884538,0.099700,0.828070,-0.397335,-0.997898,0.567663,0.626656,0.988759,0.268643,-0.226112,
-0.325413,0.926275,0.943177,0.816363,0.282365,-0.461814,-0.248583,-0.534825,0.956181,0.106308,
0.980415,0.823387,0.734726,-0.103780,-0.225973,0.296073,-0.313569,0.450671,-0.487515,0.818952,
-0.810169,-0.961671,-0.804295,-0.172028,0.773272,-0.306091,0.962512,-0.362437,-0.137648,-0.764109,
-0.920020,-0.734439,-0.588797,0.573606,-0.282895,0.803522,0.666438,0.097269,0.907760,-0.500849,
0.853402,-0.389612,-0.675116,0.542519,-0.673368,0.956699,0.939615,0.537556,0.363533,0.765628,
-0.188174,0.675117,0.521689,-0.296668,0.549419,0.896319,0.890135,-0.462654,-0.076431,0.570774,
0.562544,0.442883,-0.615277,0.890600,-0.110043,0.559052,-0.860307,0.186631,-0.679401,-0.538772,
0.269869,0.958616,0.722132,-0.633995,-0.143176,-0.123873,-0.878115,-0.429470,-0.760556,0.158218,
0.721753,0.077361,-0.390021,0.490291,0.260419,0.795913,0.152453,-0.861227,-0.587997,-0.702066,
0.068714,0.581805,0.282170,0.912755,-0.594637,0.137884,0.800318,-0.915978,-0.684031,-0.507992,
-0.805093,-0.778527,0.163450,-0.109862,0.403759,0.058590,0.195441,-0.425965,-0.718550,0.222861,
-0.242818,-0.940098,0.091937,-0.276396,-0.524866,0.894256,-0.614166,-0.537421,0.813681,0.029487,
0.479467,-0.396302,-0.531028,-0.855728,0.904655,0.786673,-0.709961,-0.779213,-0.977236,0.489404,
0.740500,-0.959336,0.250568,0.606884,0.656291,0.675898,0.697871,-0.833179,-0.769602,-0.771692,
0.119072,0.025488,0.371282,0.019672,0.672886,-0.684236,0.595250,-0.148722,0.195931,0.380791,
-0.991378,0.973452,0.918446,0.772269,0.761459,0.649927,0.990898,0.095910,0.234053,-0.050933,
-0.887094,-0.352958,0.335361,-0.201505,0.479040,-0.617097,0.902501,0.186198,0.899595,0.688352,
-0.005136,-0.240944,-0.917534,0.606458,0.381386,0.824725,0.634667,-0.242225,0.427897,-0.902005,
0.576506,0.457858,0.921739,0.697794,-0.843084,0.107299,-0.514293,0.711189,0.466894,-0.502458,
-0.658956,-0.786476,0.132740,0.660293,-0.037777,-0.075057,0.722643,-0.227457,0.031742,0.434588,
0.198088,0.904545,-0.027926,0.092771,-0.054054,0.504154,0.835543,0.849652,-0.144946,0.773283,
-0.103147,-0.662347,0.011418,0.455410,-0.115522,-0.571088,-0.743504,0.728831,0.932218,0.779328,
-0.581086,0.732202,0.281557,0.871651,-0.010401,0.411481,0.497871,0.199830,-0.363408,0.314815,
0.328157,-0.833391,0.636503,-0.028605,-0.784690,-0.599774,0.484079,0.198792,-0.563372,0.825095,
-0.686077,0.375474,-0.924542,-0.086407,-0.535560,0.561611,-0.722014,0.730301,0.918038,-0.594231,
0.429691,-0.545829,0.704708,0.176856,-0.691186,0.597376,0.625865,-0.848554,0.900137,0.022373,
-0.186581,-0.363059,-0.542215,0.001675,-0.349823,0.537077,0.923601,0.457366,0.969870,0.755077,
-0.688531,-0.813121,-0.185994,0.621921,0.713251,0.797729,0.185812,-0.910270,-0.876819,0.612813,
0.410678,0.185619,0.174557,0.808845,0.419022,-0.095140,-0.984724,-0.228617,-0.964298,0.590451,
0.945358,0.088831,-0.501556,-0.935974,0.761940,0.282242,-0.514923,0.375339,-0.331257,0.524604,
0.950695,0.323240,-0.781600,-0.339417,-0.909995,-0.242195,-0.078579,-0.931707,-0.695989,-0.302535,
