-0.000652,0.003465,0.003982,0.000445,-0.002595,-0.000176,0.003113,0.000154,-0.005297,-0.002807,
-0.008478,0.001404,-0.003006,-0.007315,0.000029,-0.003458,-0.002100,-0.002426,-0.000318,-0.000765,
0.006776,0.001700,-0.001142,-0.000693,-0.007336,-0.002866,-0.000996,-0.000233,-0.002037,0.009272,
0.006895,-0.006398,-0.004833,0.011920,0.004488,-0.004342,0.005044,0.002191,0.000789,-0.008973,
-0.001497,0.000883,0.007515,0.003764,0.004331,-0.007967,-0.002024,0.006132,0.004698,-0.005579,
-0.001474,0.002881,-0.003003,-0.003346,-0.003888,-0.000272,0.002396,0.007254,-0.002634,-0.002785,
0.009737,0.000878,-0.003436,-0.012188,0.005935,-0.001871,-0.002144,0.000845,0.000811,-0.002727,
-0.000256,0.005043,-0.009705,0.002356,-0.002128,0.015471,-0.004494,-0.001397,-0.004413,0.006525,
0.001760,-0.002065,0.005198,-0.002765,0.007694,0.001964,-0.006106,0.003144,-0.000803,0.000235,
-0.001860,0.002603,-0.000815,0.009510,0.002216,-0.001047,0.001204,-0.006704,-0.003917,0.002190,
0.003319,-0.001227,-0.002054,-0.001698,0.005745,-0.010031,-0.005420,0.000367,-0.004205,0.000047,
-0.003885,0.008410,-0.006331,0.001789,0.004090,-0.000981,-0.003051,0.002550,0.001541,-0.000136,
0.003267,0.001404,0.008575,0.002366,-0.006047,-0.001840,-0.005701,-0.000117,-0.007131,0.002396,
0.000170,0.000609,0.000291,-0.009064,0.002446,-0.001150,-0.004043,0.001574,-0.003769,-0.001820,
0.004627,0.000778,-0.000642,0.004613,0.000664,-0.006365,-0.001738,0.001305,-0.004152,0.004304,
-0.003974,0.003340,0.005050,-0.007541,0.004753,-0.003610,-0.002207,-0.010422,0.011712,-0.002579,
-0.003176,-0.008653,-0.000947,0.005388,0.005893,-0.001921,0.000014,0.000862,0.001269,-0.004224,
0.009312,-0.009351,-0.007321,0.007737,-0.002805,-0.014941,-0.006060,-0.001838,0.008582,-0.000686,
0.010431,0.001576,-0.003098,-0.000636,0.003927,0.000914,-0.007954,-0.001531,-0.006078,-0.000218,
-0.000693,-0.000503,-0.001920,0.000901,-0.005548,-0.003788,0.002229,-0.009281,0.000114,0.009510,
-0.006318,-0.004617,-0.007426,-0.005838,0.000124,0.002465,-0.001271,-0.011237,0.001424,-0.001114,
0.003733,0.003777,0.006764,0.007164,0.000332,-0.011445,-0.001332,0.002223,0.002947,-0.002908,
0.007599,0.003457,-0.001984,-0.010779,0.001167,0.004234,0.000214,-0.006942,0.005089,0.008128,
-0.003384,0.004840,-0.005903,-0.003526,0.000933,-0.001089,-0.007191,-0.000447,-0.002884,0.007166,
0.003681,0.001742,0.005580,-0.001002,0.011942,-0.000744,0.003726,-0.004130,0.006641,0.007196,
-0.005423,0.014035,-0.003740,-0.000642,0.003194,0.001962,0.001312,-0.002387,-0.006199,-0.004512,
0.005302,0.002510,-0.000980,-0.002859,-0.008449,0.001863,-0.000355,0.001948,-0.000552,0.000931,
-0.008034,0.000158,0.001820,0.004301,0.005155,0.000902,-0.002285,-0.001028,0.000500,0.003538,
0.005466,-0.005983,-0.002176,0.007453,0.003097,-0.005457,-0.007310,0.006141,-0.002047,0.006029,
-0.005413,0.003970,-0.005461,-0.001900,-0.002618,0.003697,-0.001530,0.002606,0.003100,-0.001945,
-0.001520,0.002118,0.004687,0.003826,-0.000541,-0.000290,-0.004816,-0.002470,0.002005,0.004821,
0.007776,-0.010998,-0.008393,-0.003818,-0.004472,-0.001099,0.007582,0.005977,0.004181,0.002798,
-0.007991,0.000623,-0.001958,0.003481,-0.001658,0.000303,0.006129,0.009568,-0.011520,0.007920,
-0.011575,0.015782,-0.005217,-0.003170,-0.007289,0.004996,-0.005331,0.004164,0.007862,-0.004170,
-0.008631,-0.000813,0.004737,0.006619,0.001465,0.005593,-0.006337,0.000056,0.008034,-0.008718,
-0.005108,-0.000157,-0.004471,-0.000486,-0.006125,0.001187,-0.005962,-0.000958,-0.005460,0.007445,
0.007328,-0.005081,-0.009216,-0.002389,0.002676,0.005902,0.006463,0.008486,0.005853,-0.006332,
0.001619,0.000512,0.003090,0.003613,-0.004954,-0.007617,0.000180,-0.000802,-0.005941,0.001998,
-0.011288,0.005300,-0.000822,0.001927,0.000915,0.001830,0.006537,-0.004547,-0.003052,-0.003826,
0.001178,-0.001965,-0.000281,-0.002618,0.001575,0.005986,0.001728,-0.002006,-0.001576,-0.001046,
-0.001286,0.001447,0.003087,-0.007270,-0.004117,-0.002923,0.005984,-0.004443,-0.006660,0.007326,
-0.003872,-0.003247,-0.000997,-0.002792,-0.006406,-0.002536,0.008651,0.013923,0.001916,-0.002900,
0.002011,-0.006546,-0.001157,0.005607,-0.001010,0.001175,0.003203,0.003550,0.006083,0.001670,
-0.006457,0.004538,0.001048,-0.000313,0.005506,0.002812,0.001773,-0.002098,-0.006744,-0.005633,
0.004098,-0.002098,0.003574,-0.000200,0.005645,-0.001455,0.002842,0.005884,-0.001090,0.001678,
-0.007176,0.004496,0.008835,0.002369,0.003690,-0.003201,0.005321,0.010468,-0.003176,0.005295,
0.003330,-0.006145,-0.002039,0.010934,-0.000613,-0.002906,0.005346,-0.001233,-0.004227,-0.006057,
-0.003468,-0.002481,0.001582,-0.005097,-0.001547,0.002462,-0.002855,-0.003617,-0.002804,-0.002303,
-0.000422,0.001285,-0.000815,-0.003360,-0.004473,-0.006438,-0.004127,0.009823,0.004988,-0.001504,
0.000660,0.000921,-0.006214,0.001663,0.000989,-0.000917,0.001265,0.006353,-0.000622,-0.001222,
0.001059,-0.002115,0.007120,-0.001448,0.001322,0.000813,-0.001122,0.005726,0.005119,-0.006587,
-0.003708,0.010566,-0.004669,0.002751,-0.004915,0.003695,-0.004106,0.003435,0.002978,0.004927,
0.003750,-0.011552,-0.002185,-0.001334,0.010718,-0.002390,-0.000292,0.005465,-0.004475,0.001407,
-0.001246,-0.001083,-0.003301,0.001562,-0.006867,0.006801,0.005361,-0.008330,0.004110,0.001948,
0.000159,-0.006918,0.001011,-0.007449,0.008687,0.005438,0.002480,0.003657,0.003320,-0.002555,
0.005563,0.000468,0.000261,-0.009690,0.005568,0.000978,0.003021,-0.000745,-0.000620,0.004417,
-0.006151,0.002170,-0.008817,-0.002045,0.002413,0.000197,-0.009390,-0.000220,0.007034,-0.010781,
-0.004249,0.005127,-0.001253,0.000217,0.000233,0.001993,0.003077,-0.002395,-0.001448,0.004682,
0.002798,0.000006,-0.000403,0.001319,-0.006928,0.002271,0.007176,-0.000326,0.002503,-0.010463,
-0.000481,-0.005931,-0.006459,-0.011188,-0.004020,0.004911,0.006629,-0.009300,-0.003086,-0.004278,
0.055431,-0.009064
