0.002815	-0.000460
0.002627	-0.000430
0.002719	-0.000445
0.002780	-0.000455
0.002496	-0.000408
0.002534	-0.000414
0.002836	-0.000464
0.002796	-0.000457
0.002932	-0.000479
0.002742	-0.000448
0.002784	-0.000455
0.002740	-0.000448
0.002272	-0.000372
0.002230	-0.000365
0.001928	-0.000315
0.001978	-0.000323
0.001872	-0.000306
0.001799	-0.000294
0.002057	-0.000336
0.002370	-0.000388
0.002785	-0.000455
0.002930	-0.000479
0.002740	-0.000448
0.002295	-0.000375
0.002226	-0.000364
0.002140	-0.000350
0.002010	-0.000329
0.002413	-0.000394
0.002538	-0.000415
0.002409	-0.000394
0.002416	-0.000395
0.002267	-0.000371
0.002196	-0.000359
0.002114	-0.000346
0.001947	-0.000318
0.001917	-0.000313
0.001775	-0.000290
0.001780	-0.000291
0.001964	-0.000321
0.002090	-0.000342
0.002005	-0.000328
0.002219	-0.000363
0.002254	-0.000369
0.002386	-0.000390
0.002384	-0.000390
0.002100	-0.000343
0.001965	-0.000321
0.001834	-0.000300
0.001970	-0.000322
0.002037	-0.000333
0.001744	-0.000285
0.001563	-0.000256
0.001619	-0.000265
0.001979	-0.000324
0.002246	-0.000367
0.002403	-0.000393
0.002556	-0.000418
0.002740	-0.000448
0.002993	-0.000489
0.002934	-0.000480
0.003152	-0.000515
0.003461	-0.000566
0.003449	-0.000564
0.003336	-0.000545
0.003130	-0.000512
0.003085	-0.000505
0.003062	-0.000501
0.002971	-0.000486
0.002981	-0.000487
0.002820	-0.000461
0.002799	-0.000458
0.002947	-0.000482
0.002958	-0.000484
0.002546	-0.000416
0.002800	-0.000458
0.003035	-0.000496
0.003264	-0.000534
0.003059	-0.000500
0.002843	-0.000465
0.002977	-0.000487
0.002864	-0.000468
0.002309	-0.000378
0.002172	-0.000355
0.002429	-0.000397
0.002615	-0.000428
0.002906	-0.000475
0.002794	-0.000457
0.002715	-0.000444
0.002405	-0.000393
0.002340	-0.000383
0.002265	-0.000370
0.002313	-0.000378
0.002398	-0.000392
0.002325	-0.000380
0.002495	-0.000408
0.002393	-0.000391
0.002452	-0.000401
0.002491	-0.000407
0.002293	-0.000375
0.002351	-0.000384
0.002502	-0.000409
0.002618	-0.000428
0.002673	-0.000437
0.002883	-0.000471
0.002893	-0.000473
0.002486	-0.000407
0.002408	-0.000394
0.002832	-0.000463
0.002822	-0.000461
0.002737	-0.000447
0.002764	-0.000452
0.002742	-0.000448
0.002764	-0.000452
0.002767	-0.000452
0.002906	-0.000475
0.002786	-0.000455
0.002924	-0.000478
0.002990	-0.000489
0.003025	-0.000495
0.003118	-0.000510
0.002988	-0.000489
0.002779	-0.000454
0.002947	-0.000482
0.002886	-0.000472
0.002699	-0.000441
0.002347	-0.000384
0.002263	-0.000370
0.002144	-0.000351
0.002031	-0.000332
0.002059	-0.000337
0.002120	-0.000347
0.002299	-0.000376
0.002164	-0.000354
0.002404	-0.000393
0.002485	-0.000406
0.002304	-0.000377
0.002254	-0.000369
0.002391	-0.000391
0.002610	-0.000427
0.002565	-0.000419
0.002559	-0.000418
0.002492	-0.000407
0.002134	-0.000349
0.002121	-0.000347
0.002268	-0.000371
0.002403	-0.000393
0.002565	-0.000419
0.002588	-0.000423
0.002723	-0.000445
0.002762	-0.000452
0.002497	-0.000408
0.002461	-0.000402
0.002570	-0.000420
0.002884	-0.000472
0.002525	-0.000413
0.002052	-0.000336
0.002051	-0.000335
0.002141	-0.000350
0.002073	-0.000339
0.002039	-0.000333
0.001860	-0.000304
0.001647	-0.000269
0.002195	-0.000359
0.002362	-0.000386
0.002241	-0.000366
0.002423	-0.000396
0.002402	-0.000393
0.002437	-0.000399
0.002530	-0.000414
0.002538	-0.000415
0.002643	-0.000432
0.002569	-0.000420
0.002287	-0.000374
0.002017	-0.000330
0.002116	-0.000346
0.002477	-0.000405
0.002916	-0.000477
0.002747	-0.000449
0.002688	-0.000440
0.003003	-0.000491
0.002659	-0.000435
0.002599	-0.000425
0.002802	-0.000458
0.002601	-0.000425
0.002427	-0.000397
0.002334	-0.000382
0.002217	-0.000362
0.001968	-0.000322
0.002434	-0.000398
0.002605	-0.000426
0.003175	-0.000519
0.003417	-0.000559
0.003476	-0.000568
0.003276	-0.000536
0.003198	-0.000523
0.003110	-0.000508
0.003476	-0.000568
0.003560	-0.000582
0.003661	-0.000599
0.003914	-0.000640
0.003958	-0.000647
0.003882	-0.000635
0.003982	-0.000651
0.003899	-0.000638
0.004025	-0.000658
0.004320	-0.000706
0.004072	-0.000666
0.004041	-0.000661
0.003477	-0.000569
0.003328	-0.000544
0.003356	-0.000549
0.003556	-0.000581
0.003447	-0.000564
0.003135	-0.000513
0.002683	-0.000439
0.002095	-0.000342
0.001468	-0.000240
0.001766	-0.000289
0.002002	-0.000327
0.002192	-0.000358
0.002432	-0.000398
0.002393	-0.000391
0.002741	-0.000448
0.002886	-0.000472
0.002699	-0.000441
0.002490	-0.000407
0.002661	-0.000435
0.002673	-0.000437
0.002781	-0.000455
0.002794	-0.000457
0.002637	-0.000431
0.002552	-0.000417
0.002535	-0.000415
0.002435	-0.000398
0.002462	-0.000403
0.002225	-0.000364
0.002240	-0.000366
0.002186	-0.000357
0.002313	-0.000378
0.002131	-0.000348
0.001870	-0.000306
0.002062	-0.000337
0.001936	-0.000317
0.001743	-0.000285
0.002166	-0.000354
0.002578	-0.000421
0.002557	-0.000418
0.002555	-0.000418
0.002200	-0.000360
0.001810	-0.000296
0.001670	-0.000273
0.001860	-0.000304
0.002058	-0.000337
0.001880	-0.000307
0.001793	-0.000293
0.002062	-0.000337
0.002262	-0.000370
0.002412	-0.000394
0.002346	-0.000384
0.002832	-0.000463
0.002694	-0.000440
0.002692	-0.000440
0.002622	-0.000429
0.002656	-0.000434
0.002367	-0.000387
0.002367	-0.000387
0.002572	-0.000421
0.002476	-0.000405
0.002249	-0.000368
0.002163	-0.000354
0.001968	-0.000322
0.002318	-0.000379
0.002170	-0.000355
0.002252	-0.000368
0.002652	-0.000434
0.002822	-0.000461
0.002944	-0.000481
0.003159	-0.000517
0.003153	-0.000516
0.002873	-0.000470
0.002820	-0.000461
0.002644	-0.000432
0.002757	-0.000451
0.002631	-0.000430
0.002649	-0.000433
0.002783	-0.000455
0.002826	-0.000462
0.002662	-0.000435
0.002352	-0.000385
0.002363	-0.000386
0.002335	-0.000382
0.002458	-0.000402
0.002589	-0.000423
0.002574	-0.000421
0.002710	-0.000443
0.002611	-0.000427
0.002835	-0.000464
0.002663	-0.000436
0.003083	-0.000504
0.002857	-0.000467
0.002364	-0.000386
0.001856	-0.000304
0.001697	-0.000278
0.001355	-0.000222
0.001034	-0.000169
0.001149	-0.000188
0.001173	-0.000192
0.001190	-0.000195
0.001514	-0.000248
0.002059	-0.000337
0.001949	-0.000319
0.001791	-0.000293
0.001878	-0.000307
0.001467	-0.000240
0.001447	-0.000237
0.001464	-0.000239
0.001543	-0.000252
0.001875	-0.000307
0.002192	-0.000358
0.002468	-0.000404
0.002163	-0.000354
0.001755	-0.000287
0.001347	-0.000220
0.001381	-0.000226
0.001425	-0.000233
0.001818	-0.000297
0.001759	-0.000288
0.001969	-0.000322
0.002027	-0.000331
0.001854	-0.000303
0.001983	-0.000324
0.002149	-0.000351
0.001938	-0.000317
0.002072	-0.000339
0.002068	-0.000338
0.001913	-0.000313
0.001935	-0.000316
0.002144	-0.000351
0.002097	-0.000343
0.002048	-0.000335
0.002221	-0.000363
0.002266	-0.000371
0.002388	-0.000390
0.002881	-0.000471
0.002982	-0.000488
0.002913	-0.000476
0.002671	-0.000437
0.002607	-0.000426
0.002583	-0.000422
0.002724	-0.000445
0.002419	-0.000396
0.002550	-0.000417
0.002567	-0.000420
0.002304	-0.000377
0.002513	-0.000411
0.002548	-0.000417
0.002445	-0.000400
0.002311	-0.000378
0.002186	-0.000357
0.002215	-0.000362
0.002075	-0.000339
0.001908	-0.000312
0.001869	-0.000306
0.001876	-0.000307
0.001808	-0.000296
0.001753	-0.000287
0.002023	-0.000331
0.002490	-0.000407
0.002423	-0.000396
0.002516	-0.000411
0.002905	-0.000475
0.002865	-0.000468
0.002641	-0.000432
0.002827	-0.000462
0.002898	-0.000474
0.002848	-0.000466
0.002814	-0.000460
0.002938	-0.000480
0.003185	-0.000521
0.003230	-0.000528
0.003145	-0.000514
0.003039	-0.000497
0.002836	-0.000464
0.002681	-0.000438
0.002744	-0.000449
0.002876	-0.000470
0.002742	-0.000448
0.003006	-0.000492
0.002945	-0.000482
0.002757	-0.000451
0.002858	-0.000467
0.002766	-0.000452
0.002668	-0.000436
0.002752	-0.000450
0.002702	-0.000442
0.002737	-0.000448
0.002719	-0.000445
0.002549	-0.000417
0.002440	-0.000399
0.002453	-0.000401
0.002579	-0.000422
0.002560	-0.000419
0.002484	-0.000406
0.002508	-0.000410
0.002317	-0.000379
0.002369	-0.000387
0.002425	-0.000397
0.002151	-0.000352
0.002156	-0.000353
0.001966	-0.000322
0.001851	-0.000303
0.001940	-0.000317
0.001687	-0.000276
0.001683	-0.000275
0.001755	-0.000287
0.001796	-0.000294
0.001814	-0.000297
0.001670	-0.000273
0.001629	-0.000266
0.001405	-0.000230
0.001671	-0.000273
0.001993	-0.000326
0.002121	-0.000347
0.002005	-0.000328
0.002168	-0.000354
0.002307	-0.000377
0.002269	-0.000371
0.002274	-0.000372
0.002511	-0.000411
0.002547	-0.000417
0.002371	-0.000388
0.002249	-0.000368
0.002273	-0.000372
0.002295	-0.000375
0.002397	-0.000392
0.002571	-0.000420
0.002932	-0.000479
0.003087	-0.000505
0.003047	-0.000498
0.002694	-0.000440
0.002525	-0.000413
0.002591	-0.000424
0.002503	-0.000409
0.002673	-0.000437
0.005773	-0.000719
0.009478	-0.000724
0.013987	-0.000191
0.019240	0.000973
0.024941	0.003022
0.030852	0.006056
0.036985	0.010155
0.043146	0.015332
0.049094	0.021634
0.054468	0.029049
0.059125	0.037508
0.062938	0.046871
0.065440	0.057039
0.066394	0.067809
0.065389	0.078978
0.062629	0.090177
0.058260	0.101058
0.052179	0.111317
0.044617	0.120653
0.035700	0.128818
0.025644	0.135608
0.014613	0.140884
0.003002	0.144514
-0.009088	0.146478
-0.021247	0.146738
-0.032993	0.145305
-0.044392	0.142323
-0.055071	0.137898
-0.065161	0.132245
-0.074170	0.125457
-0.081748	0.117684
-0.087826	0.109125
-0.092375	0.100026
-0.095627	0.090663
-0.097375	0.081214
-0.097691	0.071889
-0.096756	0.062881
-0.094720	0.054364
-0.091839	0.046484
-0.088390	0.039352
-0.084516	0.033013
-0.080103	0.027432
-0.075369	0.022615
-0.070338	0.018528
-0.064910	0.015120
-0.059455	0.012428
-0.053917	0.010408
-0.048469	0.009065
-0.042954	0.008318
-0.037577	0.008177
-0.032494	0.008617
-0.027558	0.009577
-0.022705	0.010993
-0.018138	0.012871
-0.013937	0.015190
-0.009996	0.017898
-0.006242	0.020941
-0.002929	0.024335
0.000202	0.028002
0.002925	0.031959
0.005238	0.036164
0.007222	0.040582
0.008765	0.045183
0.009752	0.049951
0.010064	0.054847
0.009826	0.059778
0.009236	0.064633
0.008028	0.069391
0.006347	0.073963
0.004157	0.078305
0.001505	0.082343
-0.001378	0.086000
-0.004631	0.089265
-0.008196	0.092105
-0.012144	0.094517
-0.016373	0.096459
-0.020702	0.097883
-0.024931	0.098745
-0.029327	0.099112
-0.033597	0.098948
-0.037714	0.098289
-0.041826	0.097187
-0.045733	0.095651
-0.049424	0.093712
-0.052780	0.091385
-0.055845	0.088727
-0.058533	0.085770
-0.060982	0.082590
-0.063012	0.079198
-0.064263	0.075587
-0.064959	0.071862
-0.065374	0.068151
-0.065342	0.064493
-0.065133	0.060982
-0.064692	0.057625
-0.063945	0.054426
-0.062968	0.051391
-0.061699	0.048517
-0.059836	0.045759
-0.057690	0.043211
-0.055173	0.040891
-0.052351	0.038867
-0.049185	0.037162
-0.045954	0.035870
-0.042557	0.034985
-0.039340	0.034584
-0.036299	0.034630
-0.033241	0.035067
-0.030356	0.035877
-0.027823	0.037054
-0.025872	0.038581
-0.024072	0.040310
-0.022787	0.042235
-0.021768	0.044231
-0.020869	0.046233
-0.020022	0.048178
-0.019409	0.050104
-0.018943	0.051986
-0.018845	0.053874
-0.019275	0.055767
-0.019771	0.057560
-0.020615	0.059259
-0.021637	0.060797
-0.022809	0.062156
-0.024363	0.063346
-0.026161	0.064328
-0.027935	0.065030
-0.029496	0.065412
-0.030704	0.065475
-0.031632	0.065293
-0.032080	0.064906
-0.032158	0.064433
-0.031921	0.063968
-0.031597	0.063639
-0.031149	0.063481
-0.030424	0.063497
-0.029599	0.063731
-0.028840	0.064220
-0.027982	0.064926
-0.027327	0.065889
-0.027008	0.067090
-0.026895	0.068462
-0.027138	0.069960
-0.027933	0.071542
-0.029173	0.073101
-0.030914	0.074555
-0.033042	0.075786
-0.035431	0.076699
-0.038220	0.077254
-0.041318	0.077388
-0.045033	0.077114
-0.048912	0.076296
-0.052782	0.074876
-0.056888	0.072870
-0.060782	0.070207
-0.064668	0.066948
-0.068164	0.063050
-0.071399	0.058608
-0.073821	0.053577
-0.075250	0.048049
-0.075700	0.042149
-0.075128	0.036053
-0.073386	0.029903
-0.070604	0.023910
-0.067012	0.018273
-0.062108	0.013060
-0.056153	0.008458
-0.049196	0.004612
-0.041109	0.001649
-0.031594	-0.000346
-0.020699	-0.001190
-0.009156	-0.000572
0.002334	0.001782
0.014151	0.005872
0.025670	0.011814
0.036403	0.019608
0.046015	0.029180
0.054158	0.040334
0.060607	0.052807
0.065063	0.066275
0.067369	0.080353
0.067536	0.094597
0.065230	0.108636
0.060641	0.122012
0.053670	0.134368
0.044533	0.145318
0.033425	0.154567
0.021064	0.161782
0.007878	0.166804
-0.005757	0.169569
-0.019595	0.170150
-0.033096	0.168616
-0.045993	0.165153
-0.057783	0.159925
-0.068196	0.153194
-0.077054	0.145241
-0.084380	0.136406
-0.089933	0.126955
-0.093676	0.117186
-0.095606	0.107366
-0.096196	0.097836
-0.095352	0.088766
-0.093097	0.080325
-0.089846	0.072697
-0.085824	0.066010
-0.081171	0.060326
-0.076095	0.055683
-0.070858	0.052094
-0.065632	0.049533
-0.060581	0.047938
-0.055758	0.047209
-0.051409	0.047271
-0.047723	0.048019
-0.044887	0.049335
-0.042770	0.051023
-0.041317	0.052906
-0.040872	0.054882
-0.041448	0.056795
-0.042952	0.058472
-0.045264	0.059730
-0.048229	0.060413
-0.051812	0.060409
-0.055979	0.059637
-0.060322	0.057975
-0.064417	0.055342
-0.068160	0.051763
-0.071251	0.047287
-0.074046	0.042117
-0.075799	0.036259
-0.076394	0.029881
-0.075814	0.023156
-0.073805	0.016273
-0.070623	0.009492
-0.066014	0.002989
-0.060257	-0.002971
-0.053474	-0.008188
-0.045708	-0.012491
-0.036905	-0.015767
-0.027192	-0.017872
-0.017197	-0.018601
-0.007257	-0.017840
0.002812	-0.015622
0.012706	-0.011935
0.021857	-0.006763
0.030360	-0.000237
0.037956	0.007532
0.044366	0.016399
0.049493	0.026176
0.052902	0.036695
0.054726	0.047659
0.054589	0.058853
0.052551	0.069950
0.049004	0.080599
0.043757	0.090556
0.036946	0.099574
0.028919	0.107409
0.019761	0.113903
0.009545	0.118951
-0.001415	0.122446
-0.012563	0.124273
-0.023676	0.124434
-0.034788	0.123025
-0.045557	0.120113
-0.055728	0.115797
-0.065141	0.110206
-0.073298	0.103443
-0.080087	0.095699
-0.085524	0.087211
-0.089541	0.078211
-0.092346	0.068962
-0.093491	0.059586
-0.093209	0.050322
-0.091662	0.041362
-0.088828	0.032869
-0.085099	0.025027
-0.080476	0.017929
-0.075141	0.011670
-0.069082	0.006275
-0.062575	0.001817
-0.055873	-0.001666
-0.049046	-0.004180
-0.042189	-0.005756
-0.035329	-0.006444
-0.028432	-0.006309
-0.022017	-0.005314
-0.016005	-0.003550
-0.010462	-0.001081
-0.005615	0.002022
-0.001544	0.005672
0.001911	0.009712
0.004702	0.014037
0.006677	0.018558
0.007958	0.023155
0.008512	0.027737
0.008425	0.032198
0.007811	0.036447
0.006868	0.040394
0.005411	0.044041
0.003256	0.047394
0.000620	0.050387
-0.002230	0.052934
-0.005183	0.054996
-0.007908	0.056522
-0.010417	0.057568
-0.012412	0.058152
-0.014094	0.058430
-0.015708	0.058543
-0.016965	0.058538
-0.017759	0.058465
-0.018218	0.058413
-0.018375	0.058454
-0.018464	0.058683
-0.018370	0.059100
-0.018269	0.059757
-0.018366	0.060670
-0.018582	0.061797
-0.018745	0.063054
-0.018949	0.064419
-0.019237	0.065863
-0.020080	0.067442
-0.021219	0.069044
-0.022662	0.070615
-0.024712	0.072118
-0.027352	0.073470
-0.030347	0.074529
-0.033543	0.075181
-0.036863	0.075354
-0.039936	0.074965
-0.042734	0.074031
-0.045401	0.072635
-0.047705	0.070811
-0.049759	0.068659
-0.051493	0.066235
-0.052603	0.063564
-0.053067	0.060721
-0.053218	0.057859
-0.052931	0.055036
-0.052199	0.052327
-0.051167	0.049805
-0.049816	0.047512
-0.048289	0.045501
-0.046463	0.043760
-0.044159	0.042275
-0.041559	0.041101
-0.038801	0.040294
-0.036084	0.039913
-0.033570	0.039980
-0.031468	0.040500
-0.029414	0.041341
-0.027282	0.042423
-0.025223	0.043722
-0.023206	0.045219
-0.021479	0.046943
-0.019921	0.048855
-0.018645	0.050954
-0.017732	0.053214
-0.017147	0.055587
-0.016906	0.058019
-0.017239	0.060498
-0.017970	0.062921
-0.019156	0.065238
-0.020756	0.067364
-0.022684	0.069234
-0.024815	0.070771
-0.026944	0.071918
-0.029213	0.072697
-0.031523	0.073105
-0.033839	0.073162
-0.036275	0.072907
-0.038741	0.072344
-0.041043	0.071454
-0.043011	0.070228
-0.044712	0.068722
-0.046228	0.067005
-0.047192	0.065070
-0.047687	0.063003
-0.047932	0.060914
-0.047831	0.058859
-0.047469	0.056901
-0.046787	0.055068
-0.045638	0.053373
-0.044308	0.051901
-0.042594	0.050646
-0.040766	0.049695
-0.038867	0.049061
-0.037212	0.048812
-0.035856	0.048912
-0.034529	0.049264
-0.033183	0.049795
-0.031936	0.050486
-0.030782	0.051307
-0.029750	0.052243
-0.028971	0.053295
-0.028528	0.054452
-0.028509	0.055686
-0.029117	0.056969
-0.030155	0.058182
-0.031591	0.059236
-0.033407	0.060042
-0.035618	0.060541
-0.038246	0.060678
-0.041056	0.060363
-0.044056	0.059567
-0.047202	0.058262
-0.050265	0.056407
-0.053224	0.054014
-0.055840	0.051074
-0.058047	0.047639
-0.059630	0.043747
-0.060487	0.039489
-0.060472	0.034961
-0.059674	0.030323
-0.057963	0.025693
-0.055146	0.021192
-0.051305	0.016984
-0.046641	0.013264
-0.040814	0.010115
-0.034043	0.007726
-0.026537	0.006261
-0.018399	0.005871
-0.010105	0.006716
-0.001924	0.008885
0.006061	0.012370
0.013566	0.017150
0.020471	0.023131
0.026604	0.030201
0.032124	0.038161
0.036221	0.046984
0.038928	0.056439
0.040315	0.066291
0.040365	0.076267
0.038727	0.086190
0.035343	0.095803
0.030322	0.104842
0.023695	0.113041
0.015615	0.120163
0.006483	0.125949
-0.003456	0.130237
-0.013960	0.132920
-0.024815	0.133971
-0.035557	0.133360
-0.045988	0.131166
-0.055970	0.127508
-0.064944	0.122474
-0.072886	0.116272
-0.079694	0.109111
-0.085182	0.101204
-0.089390	0.092788
-0.092071	0.084040
-0.093229	0.075181
-0.092981	0.066434
-0.091460	0.058013
-0.088785	0.050095
-0.084749	0.042776
-0.079546	0.036211
-0.073310	0.030529
-0.066229	0.025865
-0.058328	0.022295
-0.050139	0.019977
-0.041837	0.018953
-0.033590	0.019241
-0.025712	0.020822
-0.018180	0.023598
-0.011373	0.027512
-0.005647	0.032465
-0.000698	0.038222
0.002995	0.044667
0.005265	0.051601
0.006269	0.058774
0.006153	0.065913
0.004760	0.072838
0.001999	0.079367
-0.001992	0.085302
-0.007038	0.090443
-0.013062	0.094647
-0.020097	0.097812
-0.027597	0.099763
-0.035366	0.100433
-0.043481	0.099842
-0.051374	0.097940
-0.058869	0.094786
-0.065715	0.090452
-0.071770	0.085085
-0.076708	0.078809
-0.080689	0.071861
-0.083729	0.064441
-0.085371	0.056666
-0.085704	0.048735
-0.084781	0.040845
-0.082598	0.033179
-0.079119	0.025893
-0.074497	0.019170
-0.068861	0.013169
-0.062280	0.008023
-0.054669	0.003809
-0.046217	0.000658
-0.037209	-0.001304
-0.027914	-0.001965
-0.018703	-0.001242
-0.009505	0.000831
-0.000887	0.004296
0.007021	0.009060
0.014285	0.014979
0.020352	0.021967
0.025295	0.029813
0.029039	0.038317
0.031380	0.047276
0.032284	0.056466
0.031698	0.065657
0.029592	0.074618
0.026099	0.083102
0.021215	0.090907
0.015236	0.097803
0.008126	0.103661
-0.000102	0.108364
-0.008902	0.111742
-0.018067	0.113720
-0.027534	0.114293
-0.036983	0.113459
-0.045892	0.111212
-0.054128	0.107665
-0.061610	0.102978
-0.068049	0.097303
-0.073199	0.090808
-0.077109	0.083732
-0.079552	0.076264
-0.080676	0.068663
-0.080160	0.061078
-0.078161	0.053763
-0.074544	0.046884
-0.069498	0.040690
-0.062930	0.035339
-0.055227	0.031091
-0.046803	0.028150
-0.037439	0.026596
-0.027517	0.026560
-0.016745	0.028036
-0.005871	0.031205
0.004429	0.036164
0.014234	0.042838
0.022925	0.051171
0.029890	0.061029
0.035129	0.072087
0.038401	0.083989
0.039414	0.096341
0.038012	0.108721
0.034159	0.120670
0.027782	0.131764
0.019152	0.141552
0.008483	0.149666
-0.003898	0.155790
-0.017419	0.159670
-0.031472	0.161146
-0.045794	0.160234
-0.059692	0.156960
-0.073076	0.151546
-0.085706	0.144208
-0.096900	0.135132
-0.106615	0.124618
-0.114758	0.112974
-0.121327	0.100517
-0.125865	0.087451
-0.128820	0.074137
-0.129952	0.060763
-0.129387	0.047586
-0.127064	0.034762
-0.123438	0.022553
-0.118299	0.011038
-0.111667	0.000350
-0.103730	-0.009392
-0.094569	-0.018060
-0.084366	-0.025540
-0.073033	-0.031760
-0.060933	-0.036578
-0.048279	-0.039892
-0.035220	-0.041625
-0.021878	-0.041736
-0.008528	-0.040172
0.004764	-0.036943
0.017672	-0.032028
0.030271	-0.025513
0.041939	-0.017365
0.052442	-0.007686
0.061736	0.003364
0.069293	0.015639
0.075057	0.028876
0.078843	0.042793
0.080528	0.057066
0.079913	0.071380
0.076706	0.085422
0.070958	0.098819
0.062945	0.111166
0.052876	0.122107
0.041255	0.131303
0.028197	0.138567
0.013894	0.143764
-0.000974	0.146750
-0.015780	0.147457
-0.030312	0.145970
-0.044349	0.142443
-0.057179	0.136986
-0.068704	0.129864
-0.078610	0.121328
-0.086813	0.111703
-0.093591	0.101349
-0.098685	0.090508
-0.101803	0.079386
-0.102891	0.068215
-0.102223	0.057285
-0.099716	0.046804
-0.095778	0.037046
-0.090792	0.028226
-0.084684	0.020445
-0.077329	0.013741
-0.069323	0.008276
-0.060838	0.004103
-0.051725	0.001212
-0.042286	-0.000362
-0.032607	-0.000616
-0.023083	0.000500
-0.013812	0.002942
-0.005055	0.006687
0.003189	0.011620
0.010557	0.017685
0.016886	0.024747
0.022312	0.032612
0.026765	0.041098
0.030066	0.050055
0.032086	0.059318
0.032670	0.068722
0.031778	0.078062
0.029256	0.087151
0.025230	0.095738
0.019861	0.103583
0.013151	0.110489
0.005320	0.116262
-0.003416	0.120746
-0.012605	0.123788
-0.021842	0.125312
-0.030812	0.125327
-0.039622	0.123978
-0.048088	0.121383
